Date_UTC_Time,Sea_Level,Water_Temperature,Air_Temperature,Barometric_Pressure,Residuals,Adjusted_Residuals,Wind_Direction,Wind_Gust,Wind_Speed,Port_Kembla
02-Apr-2017 22:00,0.456,22.7,14.5,1028.2,0.044,0.187,257,6.7,4,
02-Apr-2017 23:00,0.543,22.7,15.5,1028.2,0.042,0.191,256,7.4,5.6,
03-Apr-2017 00:00,0.722,22.6,17,1028.3,0.047,0.196,242,7.3,4.7,
03-Apr-2017 01:00,0.932,22.4,18.5,1028.1,0.045,0.194,216,9.1,5.8,
03-Apr-2017 02:00,1.125,22.5,16.6,1028.3,0.04,0.188,214,10.5,4,
03-Apr-2017 03:00,1.267,22.7,17.4,1027.3,0.048,0.197,232,9,5.2,
03-Apr-2017 04:00,1.301,23.5,19.2,1026.5,0.049,0.187,214,9.1,4.6,
03-Apr-2017 05:00,1.21,23.7,16.7,1027.6,0.025,0.158,170,11.4,4.4,
03-Apr-2017 06:00,1.053,23.8,16.9,1027.7,0.007,0.15,189,8.9,2.2,
03-Apr-2017 07:00,0.876,23.8,15.1,1028,-0.002,0.142,221,8.5,5.1,
03-Apr-2017 08:00,0.719,23.6,15.7,1028.3,-0.007,0.139,236,8,2.7,
03-Apr-2017 09:00,0.614,23.8,15.3,1028.7,-0.023,0.128,249,5.4,3.8,
03-Apr-2017 10:00,0.621,23.6,15.6,1028.8,-0.02,0.134,247,7.2,5.2,
03-Apr-2017 11:00,0.737,23.4,16.2,1028.6,-0.011,0.143,246,7.1,3.4,
03-Apr-2017 12:00,0.936,23.1,16.3,1028.4,-0.004,0.148,237,4.8,3.4,
03-Apr-2017 13:00,1.175,22.8,16.2,1027.9,0.003,0.153,233,7.7,3.9,
03-Apr-2017 14:00,1.407,23,16.6,1027.5,0.01,0.154,243,5.8,3.7,
03-Apr-2017 15:00,1.571,23.1,16.4,1027.4,0.008,0.149,237,6.4,3.9,
03-Apr-2017 16:00,1.618,23.2,16.2,1026.9,-0.005,0.135,244,6.5,4,
03-Apr-2017 17:00,1.538,23.2,16,1026.6,-0.021,0.115,240,7.6,3.7,
03-Apr-2017 18:00,1.361,23.1,16,1026.1,-0.026,0.106,250,5.4,3.5,
03-Apr-2017 19:00,1.104,22.7,15.9,1026.4,-0.04,0.088,230,5.6,3.1,
03-Apr-2017 20:00,0.823,22.3,16.2,1026.8,-0.056,0.075,234,6.5,3.5,
03-Apr-2017 21:00,0.573,22.1,16.2,1027.5,-0.07,0.066,240,5.2,3.5,
03-Apr-2017 22:00,0.409,22.2,17.2,1027.7,-0.073,0.068,243,6.8,4.7,
03-Apr-2017 23:00,0.354,22.3,18,1028,-0.076,0.068,249,7.3,5.1,
04-Apr-2017 00:00,0.416,22.5,17.8,1028,-0.072,0.075,227,8.8,4.4,
04-Apr-2017 01:00,0.563,22.8,18.4,1027.9,-0.071,0.075,207,8.6,4.3,
04-Apr-2017 02:00,0.761,22.8,17.8,1027.6,-0.068,0.077,217,7.8,3.9,
04-Apr-2017 03:00,0.969,22.8,17.8,1027.2,-0.056,0.086,166,8.8,3.2,
04-Apr-2017 04:00,1.114,23.2,20.7,1026.6,-0.055,0.083,141,9.8,3.7,
04-Apr-2017 05:00,1.164,23,20.4,1026.4,-0.063,0.07,162,8.3,4.4,
04-Apr-2017 06:00,1.113,22.9,20.1,1026.3,-0.08,0.051,210,7.9,3.2,
04-Apr-2017 07:00,1.003,23.1,20.6,1026.3,-0.081,0.048,133,8.4,5.6,
04-Apr-2017 08:00,0.849,23,18.8,1026.6,-0.085,0.045,132,13.5,8.6,
04-Apr-2017 09:00,0.695,23,20.1,1026.5,-0.091,0.042,142,12.7,4.9,
04-Apr-2017 10:00,0.596,22.9,20.1,1026.6,-0.089,0.043,138,11.1,6.3,
04-Apr-2017 11:00,0.587,22.8,19.4,1026.4,-0.08,0.053,116,16.5,5.5,
04-Apr-2017 12:00,0.68,22.8,20.4,1026.2,-0.065,0.066,136,11.3,7.6,
04-Apr-2017 13:00,0.847,23.1,20.1,1025.8,-0.061,0.068,142,10.2,5.2,
04-Apr-2017 14:00,1.074,23,20.1,1025.3,-0.048,0.076,138,9.5,4,
04-Apr-2017 15:00,1.31,22.9,20.2,1024.8,-0.033,0.087,131,8.8,6.2,
04-Apr-2017 16:00,1.485,23,20.4,1024.3,-0.029,0.085,142,9.3,3.5,
04-Apr-2017 17:00,1.561,23,17.1,1023.9,-0.031,0.078,191,7.5,1.5,
04-Apr-2017 18:00,1.519,23,17.3,1023.9,-0.035,0.071,243,4.7,3.1,
04-Apr-2017 19:00,1.362,22.1,16.7,1024.6,-0.044,0.062,235,5.8,1.8,
04-Apr-2017 20:00,1.12,22,16.6,1024.9,-0.057,0.056,224,3.3,2.2,
04-Apr-2017 21:00,0.852,22.1,16.6,1025.1,-0.061,0.055,240,5,3.5,
04-Apr-2017 22:00,0.595,22.3,17.1,1025.6,-0.073,0.044,231,4.4,2.7,
04-Apr-2017 23:00,0.404,22.3,18.9,1026,-0.089,0.034,235,5,3.3,
05-Apr-2017 00:00,0.338,22.1,20.5,1025.6,-0.084,0.042,210,5.8,3.3,
05-Apr-2017 01:00,0.383,22.2,21,1025.3,-0.081,0.042,170,5.7,2.9,
05-Apr-2017 02:00,0.53,22.3,20.4,1024.6,-0.073,0.046,143,6.2,3.2,
05-Apr-2017 03:00,0.737,22.4,20.7,1024,-0.064,0.048,160,6.6,2.6,
05-Apr-2017 04:00,0.949,22.5,20.5,1023.3,-0.059,0.047,129,6.2,4,
05-Apr-2017 05:00,1.101,22.5,20.3,1023.1,-0.071,0.029,172,6.6,2.8,
05-Apr-2017 06:00,1.173,22.5,20.4,1022.8,-0.08,0.017,123,6.6,4.5,
05-Apr-2017 07:00,1.155,22.6,20.3,1022.8,-0.084,0.011,130,6.1,3.2,
05-Apr-2017 08:00,1.05,22.6,20.2,1023.1,-0.087,0.007,124,6.1,3,
05-Apr-2017 09:00,0.886,22.5,20.4,1023.7,-0.095,0.004,133,6.7,4.1,
05-Apr-2017 10:00,0.722,22.4,20.3,1023.8,-0.093,0.011,111,7,4,
05-Apr-2017 11:00,0.594,22.4,20.1,1024.3,-0.095,0.01,117,6.4,3.3,
05-Apr-2017 12:00,0.551,22.3,20.2,1024.4,-0.095,0.015,113,6.2,2.9,
05-Apr-2017 13:00,0.619,22.2,19.9,1024.2,-0.084,0.026,117,5.9,1.6,
05-Apr-2017 14:00,0.779,22.1,16.8,1023.8,-0.075,0.033,238,3,1.4,
05-Apr-2017 15:00,1.01,22.1,15.8,1023.5,-0.059,0.045,258,3,2.3,
05-Apr-2017 16:00,1.246,21.9,15.9,1023.1,-0.054,0.048,261,2.9,2.2,
05-Apr-2017 17:00,1.442,22.2,15.6,1022.7,-0.047,0.05,252,3,1.9,
05-Apr-2017 18:00,1.547,22.6,15.1,1022.8,-0.04,0.054,258,3.1,2.4,
05-Apr-2017 19:00,1.525,22.6,14.9,1023.1,-0.04,0.055,257,3.5,2.7,
05-Apr-2017 20:00,1.382,22.5,14.4,1023.7,-0.041,0.057,249,3,2.4,
05-Apr-2017 21:00,1.145,22.4,15.1,1024.2,-0.046,0.058,247,3.4,1.7,
05-Apr-2017 22:00,0.864,22.3,17,1024.8,-0.052,0.057,231,3.6,2.6,
05-Apr-2017 23:00,0.596,22.1,18.9,1025.2,-0.061,0.054,228,4,2.7,
06-Apr-2017 00:00,0.404,22.2,21.3,1025.2,-0.067,0.052,81,4.2,0.8,
06-Apr-2017 01:00,0.327,22.2,21.3,1025,-0.069,0.05,139,3.2,1.6,
06-Apr-2017 02:00,0.372,22.3,20.9,1024.4,-0.069,0.047,87,5.1,2.8,
06-Apr-2017 03:00,0.535,22.5,21,1023.7,-0.06,0.05,85,5.8,2.6,
06-Apr-2017 04:00,0.755,22.6,21,1023.3,-0.059,0.044,96,5.4,2.4,
06-Apr-2017 05:00,0.975,22.8,21.1,1023.5,-0.068,0.032,66,4.6,2.4,
06-Apr-2017 06:00,1.14,23.1,21,1023.6,-0.087,0.015,50,4.7,2.6,
06-Apr-2017 07:00,1.229,23.1,21,1023.9,-0.091,0.012,53,4.8,2.6,
06-Apr-2017 08:00,1.204,23,20.9,1024.2,-0.099,0.007,68,4.4,2.3,
06-Apr-2017 09:00,1.078,23,20.9,1024.7,-0.107,0.002,44,4.8,2.1,
06-Apr-2017 10:00,0.879,22.8,18.1,1025.2,-0.121,-0.007,241,3.5,2.2,
06-Apr-2017 11:00,0.677,22.8,17.7,1025.5,-0.128,-0.009,234,3.2,2.2,
06-Apr-2017 12:00,0.527,22.8,17.4,1025.4,-0.128,-0.006,237,2.9,1.9,
06-Apr-2017 13:00,0.473,22.7,17.5,1025.4,-0.121,-0.001,240,2.6,1.7,
06-Apr-2017 14:00,0.538,22.7,16.8,1025.4,-0.107,0.014,230,3.2,2.2,
06-Apr-2017 15:00,0.709,22.8,17,1025.2,-0.095,0.026,237,3,1.4,
06-Apr-2017 16:00,0.946,23,16.4,1025.1,-0.091,0.028,235,2.9,1.6,
06-Apr-2017 17:00,1.203,23.2,16.1,1025,-0.083,0.034,236,2.8,1.8,
06-Apr-2017 18:00,1.411,23.2,16.3,1025.2,-0.08,0.037,231,3.7,2,
06-Apr-2017 19:00,1.52,23.3,15.8,1025.4,-0.079,0.04,247,2.5,1.9,
06-Apr-2017 20:00,1.489,23.4,15.8,1025.9,-0.086,0.035,238,2.4,1.7,
06-Apr-2017 21:00,1.333,22.9,16.3,1026.5,-0.088,0.038,256,3.2,2,
06-Apr-2017 22:00,1.074,23,17.4,1027.1,-0.097,0.036,234,2.8,1.7,
06-Apr-2017 23:00,0.77,23,20.4,1027.6,-0.109,0.03,230,2.2,0.4,
07-Apr-2017 00:00,0.493,22.9,22.7,1027.9,-0.119,0.024,16,1.5,0.7,
07-Apr-2017 01:00,0.304,23,22.5,1027.5,-0.126,0.019,2,2.3,0.8,
07-Apr-2017 02:00,0.246,23,21.4,1026.7,-0.123,0.018,62,4.5,2.7,
07-Apr-2017 03:00,0.325,23.1,21.3,1025.7,-0.115,0.018,57,4.9,3,
07-Apr-2017 04:00,0.528,23.1,21.6,1025.2,-0.098,0.025,62,4.7,3.1,
07-Apr-2017 05:00,0.776,23.2,21.6,1025.2,-0.101,0.018,48,4.7,2.7,
07-Apr-2017 06:00,1.016,23.3,21.6,1025.2,-0.11,0.009,65,4.4,2.9,
07-Apr-2017 07:00,1.21,23.3,21.7,1025.2,-0.107,0.012,48,5.5,3.5,
07-Apr-2017 08:00,1.292,23.3,21.6,1025.3,-0.11,0.009,51,6.5,4.3,
07-Apr-2017 09:00,1.255,23.3,21.7,1025.5,-0.105,0.015,41,6.2,4.4,
07-Apr-2017 10:00,1.103,23.3,21.6,1025.8,-0.103,0.019,41,6.8,4.3,
07-Apr-2017 11:00,0.877,23.2,21.5,1025.7,-0.107,0.018,23,7.6,3,
07-Apr-2017 12:00,0.644,23.1,20.2,1026,-0.114,0.01,306,5.9,3.2,
07-Apr-2017 13:00,0.475,23.3,18.1,1025.7,-0.117,0.009,253,4.4,2.4,
07-Apr-2017 14:00,0.432,23.3,18.4,1025.1,-0.1,0.023,269,3.5,2.3,
07-Apr-2017 15:00,0.508,23.2,19.3,1024.8,-0.087,0.03,309,5.7,3.1,
07-Apr-2017 16:00,0.693,23.2,18.8,1024.4,-0.085,0.03,283,3.5,1,
07-Apr-2017 17:00,0.966,23.3,18.2,1023.6,-0.071,0.039,243,2.8,2.1,
07-Apr-2017 18:00,1.24,23.2,18.2,1023.5,-0.064,0.039,255,4.8,2.4,
07-Apr-2017 19:00,1.441,23.3,18.1,1023.8,-0.073,0.029,259,4.1,3,
07-Apr-2017 20:00,1.531,23.2,17.8,1024.3,-0.081,0.025,204,4.1,0.4,
07-Apr-2017 21:00,1.479,23.2,18.9,1024.6,-0.088,0.022,274,4.7,2.9,
07-Apr-2017 22:00,1.292,22.5,20.1,1024.9,-0.093,0.02,322,4.9,4.1,
07-Apr-2017 23:00,1.006,22.5,21.1,1024.6,-0.102,0.013,312,7,5.1,
08-Apr-2017 00:00,0.687,22.6,22.8,1024.5,-0.118,-0.005,351,7,2.5,
08-Apr-2017 01:00,0.428,22.8,22.5,1024.1,-0.118,-0.006,5,7.4,4.8,
08-Apr-2017 02:00,0.282,22.8,22.8,1023,-0.105,0.002,21,7.9,5.1,
08-Apr-2017 03:00,0.268,22.8,22.6,1021.8,-0.092,0.003,32,7.8,5.9,
08-Apr-2017 04:00,0.402,22.8,22.6,1020.8,-0.074,0.01,47,8.3,4.8,
08-Apr-2017 05:00,0.643,22.8,22.1,1020.2,-0.062,0.012,45,9.9,7.3,
08-Apr-2017 06:00,0.915,23.5,22.1,1020.2,-0.069,0,39,11.1,8.4,
08-Apr-2017 07:00,1.172,22.9,21.9,1019.9,-0.071,-0.002,37,11.3,8,
08-Apr-2017 08:00,1.356,22.9,21.9,1019.6,-0.066,0,38,11.1,8.6,
08-Apr-2017 09:00,1.408,23.4,21.7,1019.8,-0.069,-0.005,22,10.9,7.3,
08-Apr-2017 10:00,1.316,23.1,21,1020,-0.074,-0.008,340,9.4,3.7,
08-Apr-2017 11:00,1.118,23.3,20.9,1019.9,-0.069,-0.002,345,6,3.9,
08-Apr-2017 12:00,0.857,23.3,20.3,1019.8,-0.072,-0.005,345,6.4,2,
08-Apr-2017 13:00,0.62,23.1,20.3,1019.3,-0.066,-0.001,345,6.2,3.8,
08-Apr-2017 14:00,0.481,22.7,20.1,1018.5,-0.043,0.017,327,5.7,3.3,
08-Apr-2017 15:00,0.451,22.7,19.6,1017.8,-0.029,0.022,358,5.4,3.3,
08-Apr-2017 16:00,0.551,22.8,19.8,1016.7,-0.023,0.022,26,5.6,2.9,
08-Apr-2017 17:00,0.77,22.9,19.5,1015.9,-0.021,0.012,12,4.9,2.6,
08-Apr-2017 18:00,1.057,23,19.4,1015.4,-0.014,0.012,308,5.1,3.8,
08-Apr-2017 19:00,1.323,23.2,19.6,1014.6,-0.021,0,350,5.1,3.1,
08-Apr-2017 20:00,1.518,22.9,17.6,1014.8,-0.021,-0.007,230,4.9,1.6,
08-Apr-2017 21:00,1.592,22.7,18,1014.6,-0.016,-0.001,195,3,1.2,
08-Apr-2017 22:00,1.504,22.7,19.4,1014.5,-0.021,-0.007,267,3.8,2.7,
08-Apr-2017 23:00,1.291,22.6,21,1013.8,-0.016,-0.004,43,4.1,2.6,
09-Apr-2017 00:00,1.005,22.7,21.8,1012.5,-0.004,0,56,7,3.2,
09-Apr-2017 01:00,0.722,22.8,23.9,1011,0.013,0.004,6,7.1,5.3,
09-Apr-2017 02:00,0.505,22.9,24.3,1009.7,0.028,0.004,13,7.8,5.6,
09-Apr-2017 03:00,0.399,23,23.3,1008.4,0.038,0.001,43,8.8,5.3,
09-Apr-2017 04:00,0.443,23,23.8,1007.2,0.056,0.006,25,8.7,3.9,
09-Apr-2017 05:00,0.625,23,24.2,1005.7,0.065,0.004,32,4.7,3.2,
09-Apr-2017 06:00,0.922,23,23.5,1003.5,0.093,0.016,47,11.4,8.2,
09-Apr-2017 07:00,1.203,23,23.9,1003,0.08,-0.019,43,11.5,8.2,
09-Apr-2017 08:00,1.419,22.9,18.7,1004.8,0.048,-0.053,307,18.4,9.9,
09-Apr-2017 09:00,1.552,22.9,19,1006.8,0.035,-0.047,281,13,5.7,
09-Apr-2017 10:00,1.526,23.2,17,1008.6,0.005,-0.056,262,15.1,10.7,
09-Apr-2017 11:00,1.391,22.8,16.7,1008.3,0.014,-0.033,264,15.1,8.9,
09-Apr-2017 12:00,1.135,23.1,16.1,1009.1,0.007,-0.041,272,10.9,5.2,
09-Apr-2017 13:00,0.866,23.1,15.9,1008.8,0.021,-0.021,275,9.7,5.8,
09-Apr-2017 14:00,0.635,23,15.4,1008,0.03,-0.015,284,13.3,8.7,
09-Apr-2017 15:00,0.508,22.4,15.1,1007.6,0.044,-0.008,284,16.1,12.4,
09-Apr-2017 16:00,0.497,22.2,14.7,1006.7,0.042,-0.015,275,21,11.7,
09-Apr-2017 17:00,0.632,22.1,14.2,1006.8,0.041,-0.024,289,17.7,6,
09-Apr-2017 18:00,0.891,22.7,13.8,1007,0.051,-0.013,244,8.5,4.6,
09-Apr-2017 19:00,1.167,22.6,13.6,1007.5,0.035,-0.026,275,7.7,4.4,
09-Apr-2017 20:00,1.42,22.3,13.9,1007.4,0.031,-0.026,313,8.2,5.5,
09-Apr-2017 21:00,1.574,22.4,13.4,1008.1,0.023,-0.034,298,8.9,3.3,
09-Apr-2017 22:00,1.593,22.3,13.7,1008.1,0.018,-0.033,334,10.5,5.7,
09-Apr-2017 23:00,1.468,22.2,14.7,1007.4,0.023,-0.029,285,14.2,6.8,
10-Apr-2017 00:00,1.221,22.3,15.4,1006.8,0.028,-0.031,276,15.5,10.5,
10-Apr-2017 01:00,0.929,22.3,16.2,1006.8,0.039,-0.024,276,18,11.4,
10-Apr-2017 02:00,0.659,22,15.7,1006.7,0.046,-0.018,275,17,11.5,
10-Apr-2017 03:00,0.472,21.9,14.4,1007,0.045,-0.019,281,19.5,13.4,
10-Apr-2017 04:00,0.431,21.8,16,1006.9,0.062,0,262,15.3,7.3,
10-Apr-2017 05:00,0.516,21.8,17.1,1007.1,0.055,-0.008,241,14.9,9.5,
10-Apr-2017 06:00,0.722,21.7,17.4,1008.2,0.035,-0.025,252,15.5,8.7,
10-Apr-2017 07:00,1.012,21.7,17.1,1008.7,0.029,-0.021,256,13.5,6.9,
10-Apr-2017 08:00,1.29,22,16.8,1009.6,0.018,-0.026,270,9.1,3.2,
10-Apr-2017 09:00,1.498,22.1,16.6,1010.2,0.009,-0.027,278,6.3,4.6,
10-Apr-2017 10:00,1.581,22,16.4,1010.8,-0.002,-0.032,264,9.6,6.5,
10-Apr-2017 11:00,1.524,21.7,16.3,1010.7,0,-0.024,273,9.5,6.9,
10-Apr-2017 12:00,1.327,21.6,16.7,1010.5,0.005,-0.02,281,7.3,4.5,
10-Apr-2017 13:00,1.055,21.6,17.1,1010.3,0.019,-0.009,262,8.1,5.4,
10-Apr-2017 14:00,0.783,21.5,16.7,1010.3,0.034,0.005,264,8.9,7.2,
10-Apr-2017 15:00,0.573,21.6,18,1010.6,0.042,0.013,263,9.7,5.7,
10-Apr-2017 16:00,0.473,21.7,18.6,1010.8,0.047,0.021,249,9.6,6.9,
10-Apr-2017 17:00,0.523,21.8,18.8,1010.8,0.059,0.035,237,11.1,6.7,
10-Apr-2017 18:00,0.707,21.9,18.9,1011.5,0.064,0.04,221,12.9,7,
10-Apr-2017 19:00,0.976,21.8,18.2,1012.5,0.061,0.045,247,13.3,5.1,
10-Apr-2017 20:00,1.258,21.6,18.1,1013.6,0.06,0.053,233,16.5,5.2,
10-Apr-2017 21:00,1.484,21.4,18,1014.4,0.061,0.065,249,9.3,4.8,
10-Apr-2017 22:00,1.586,21.5,19,1015.7,0.048,0.061,219,10.8,7.2,
10-Apr-2017 23:00,1.555,21.4,19.4,1016.3,0.046,0.071,218,13.7,7,
11-Apr-2017 00:00,1.386,21.4,20,1016.8,0.054,0.085,218,12.3,5.5,
11-Apr-2017 01:00,1.13,21.3,20.8,1017,0.071,0.106,216,11.5,6.9,
11-Apr-2017 02:00,0.857,21.3,21,1017.1,0.087,0.125,217,12.6,6.7,
11-Apr-2017 03:00,0.638,21.2,21.6,1016.6,0.1,0.138,190,11.6,4.5,
11-Apr-2017 04:00,0.535,21.3,21.4,1016.9,0.124,0.157,199,9.6,5.3,
11-Apr-2017 05:00,0.546,21.3,21.4,1017.4,0.125,0.161,202,10.4,5.2,
11-Apr-2017 06:00,0.7,21.3,20.8,1017.7,0.121,0.162,202,13.3,5.8,
11-Apr-2017 07:00,0.97,21.1,20.6,1018.2,0.123,0.167,218,12.9,6.4,
11-Apr-2017 08:00,1.265,21.1,20.2,1018.9,0.115,0.165,222,12.2,6.3,
11-Apr-2017 09:00,1.514,21.1,20.1,1019.5,0.102,0.159,215,10.9,5.6,
11-Apr-2017 10:00,1.672,21.1,19.8,1020,0.093,0.156,218,10.1,5.9,
11-Apr-2017 11:00,1.695,21.1,19.3,1020.2,0.086,0.153,228,9.4,5.3,
11-Apr-2017 12:00,1.557,21.1,19.4,1020.7,0.075,0.145,219,9.5,5.3,
11-Apr-2017 13:00,1.311,21.1,18.9,1020.8,0.082,0.156,229,10.1,5.3,
11-Apr-2017 14:00,1.022,21,18.4,1020.9,0.094,0.169,222,9.3,5.1,
11-Apr-2017 15:00,0.758,21,18,1021,0.1,0.177,224,8.4,4.2,
11-Apr-2017 16:00,0.581,20.9,18.1,1020.7,0.106,0.183,230,9,5.6,
11-Apr-2017 17:00,0.533,21.1,17.9,1020.5,0.116,0.189,228,8.5,4.9,
11-Apr-2017 18:00,0.635,21.2,17.7,1020.5,0.129,0.201,224,8.6,4.1,
11-Apr-2017 19:00,0.848,21.1,17.7,1021,0.128,0.2,237,7.5,3.8,
11-Apr-2017 20:00,1.109,21.1,17.4,1021.7,0.114,0.192,230,6.7,3.9,
11-Apr-2017 21:00,1.358,21.1,17.6,1022.1,0.105,0.189,222,6.3,4.5,
11-Apr-2017 22:00,1.518,21.1,18.2,1022.9,0.084,0.173,219,8.3,4.8,
11-Apr-2017 23:00,1.562,21.1,18.6,1023.3,0.066,0.163,224,10,5.7,
12-Apr-2017 00:00,1.471,21.1,19.1,1023.5,0.059,0.159,213,9.9,5,
12-Apr-2017 01:00,1.246,21.1,19,1023.5,0.046,0.148,215,9.2,6,
12-Apr-2017 02:00,0.975,21.1,18.6,1022.9,0.048,0.15,225,9.7,5.8,
12-Apr-2017 03:00,0.732,21.1,19.6,1022,0.061,0.156,216,8.8,5,
12-Apr-2017 04:00,0.56,21.1,19.5,1021.8,0.065,0.151,219,11.1,4,
12-Apr-2017 05:00,0.496,21.1,17.4,1022.2,0.059,0.144,191,9.4,5,
12-Apr-2017 06:00,0.573,21.1,17.4,1022.2,0.056,0.145,211,10.6,3.3,
12-Apr-2017 07:00,0.784,21.1,17.3,1022.3,0.053,0.142,221,7.5,4.1,
12-Apr-2017 08:00,1.064,21.1,16.9,1022.9,0.046,0.137,194,7.8,2.5,
12-Apr-2017 09:00,1.33,21.1,17.3,1023,0.026,0.121,245,4.7,3.3,
12-Apr-2017 10:00,1.528,21.1,17.1,1023.4,0.005,0.102,226,5.5,2.9,
12-Apr-2017 11:00,1.614,21.1,16.6,1023.3,-0.015,0.086,228,6.1,3.1,
12-Apr-2017 12:00,1.562,21,16.7,1023.2,-0.027,0.073,269,5.8,2.6,
12-Apr-2017 13:00,1.367,21,16.6,1022.9,-0.034,0.065,244,3.3,1.2,
12-Apr-2017 14:00,1.091,21,16.9,1022.7,-0.027,0.069,257,3.3,2.8,
12-Apr-2017 15:00,0.815,21.2,16.7,1022.4,-0.006,0.087,244,3.3,1.7,
12-Apr-2017 16:00,0.584,21.1,16.2,1021.9,0.001,0.091,242,3.3,2.5,
12-Apr-2017 17:00,0.462,21.1,16.3,1021.6,0.016,0.101,234,2.8,1.5,
12-Apr-2017 18:00,0.464,21.1,16.7,1021.5,0.024,0.106,238,3.4,2.4,
12-Apr-2017 19:00,0.606,21.1,16.3,1021.6,0.032,0.114,258,4.1,3.1,
12-Apr-2017 20:00,0.838,21.1,16.4,1022,0.032,0.116,248,4.4,3.3,
12-Apr-2017 21:00,1.095,21.1,15.9,1022.5,0.029,0.116,253,4.5,2.9,
12-Apr-2017 22:00,1.303,21.1,17.2,1023.1,0.017,0.109,254,5.3,4.1,
12-Apr-2017 23:00,1.416,21.1,18.6,1023.1,-0.002,0.096,243,7.3,4.6,
13-Apr-2017 00:00,1.416,21.1,19.3,1022.9,-0.01,0.088,219,9.6,4.7,
13-Apr-2017 01:00,1.285,21.1,20.3,1022.5,-0.012,0.083,245,7.3,4.5,
13-Apr-2017 02:00,1.051,21.2,20.7,1021.9,-0.018,0.074,200,6.7,3,
13-Apr-2017 03:00,0.809,21.2,20.7,1021,-0.006,0.079,170,6.7,3.4,
13-Apr-2017 04:00,0.62,21.3,20.6,1020.5,0.011,0.087,146,7.9,3.6,
13-Apr-2017 05:00,0.513,21.3,20.8,1020.3,0.018,0.089,164,6.9,3.4,
13-Apr-2017 06:00,0.523,21.2,20.5,1020,0.019,0.089,167,6.5,2.8,
13-Apr-2017 07:00,0.676,21.2,19.8,1020,0.03,0.097,169,6.4,3,
13-Apr-2017 08:00,0.932,21.2,19.7,1020.5,0.039,0.106,190,6.2,2.1,
13-Apr-2017 09:00,1.204,21.1,18.6,1020.9,0.027,0.1,243,5.6,3.2,
13-Apr-2017 10:00,1.443,21.1,18,1021.1,0.015,0.091,250,4.7,3.1,
13-Apr-2017 11:00,1.589,21.1,17.4,1021.3,-0.003,0.075,247,4.1,2.8,
13-Apr-2017 12:00,1.61,21.1,17.4,1021.2,-0.023,0.057,255,3.8,2.7,
13-Apr-2017 13:00,1.486,21,17.4,1020.8,-0.041,0.037,251,4.2,3,
13-Apr-2017 14:00,1.259,21,17.3,1020.5,-0.037,0.038,252,3.6,2.7,
13-Apr-2017 15:00,0.983,21,17.1,1020.1,-0.023,0.049,252,3.5,2,
13-Apr-2017 16:00,0.722,21.1,16.3,1019.7,-0.012,0.056,257,3,2.3,
13-Apr-2017 17:00,0.541,21.1,15.7,1019.2,0.004,0.067,251,3.8,3,
13-Apr-2017 18:00,0.466,21.1,15.5,1019.4,0.018,0.077,261,4.5,2.1,
13-Apr-2017 19:00,0.517,21.1,15.4,1019.7,0.027,0.088,246,3.4,2.6,
13-Apr-2017 20:00,0.685,21.1,15,1020,0.034,0.098,249,3,2.1,
13-Apr-2017 21:00,0.916,21.1,15.5,1020.6,0.033,0.101,270,3.1,2.2,
13-Apr-2017 22:00,1.143,21.1,17.5,1020.9,0.027,0.1,263,3.3,2,
13-Apr-2017 23:00,1.299,21.1,19.2,1021,0.006,0.083,254,4.3,3.1,
14-Apr-2017 00:00,1.367,21.1,20.2,1020.8,-0.008,0.069,238,4.6,3.2,
14-Apr-2017 01:00,1.322,21.2,20.9,1020.5,-0.014,0.061,131,5.1,2.5,
14-Apr-2017 02:00,1.153,21.2,21.7,1019.8,-0.025,0.046,153,5.7,2.9,
14-Apr-2017 03:00,0.928,21.1,21.8,1018.9,-0.028,0.036,147,5.9,3.1,
14-Apr-2017 04:00,0.715,21.2,21.5,1018.6,-0.024,0.031,156,6.8,3.4,
14-Apr-2017 05:00,0.562,21.2,21.1,1018.6,-0.026,0.027,142,6.6,3.9,
14-Apr-2017 06:00,0.515,21.2,21,1018.7,-0.021,0.032,141,6.5,3.4,
14-Apr-2017 07:00,0.599,21.2,20.6,1018.7,-0.006,0.048,143,6.6,2.2,
14-Apr-2017 08:00,0.791,21.2,20.1,1019.1,0.003,0.057,181,3.2,0.9,
14-Apr-2017 09:00,1.045,21.3,19.4,1019.2,0.002,0.06,239,1.8,0.9,
14-Apr-2017 10:00,1.296,21.2,18.5,1019.4,-0.008,0.051,238,3.1,1.8,
14-Apr-2017 11:00,1.494,21.3,17.5,1019.9,-0.014,0.048,230,3.9,2.7,
14-Apr-2017 12:00,1.584,21.4,17.3,1019.8,-0.031,0.035,264,4,1.7,
14-Apr-2017 13:00,1.55,21.4,17.2,1019.7,-0.044,0.022,262,2.8,2,
14-Apr-2017 14:00,1.399,21.4,17.7,1019.4,-0.038,0.025,248,2.9,1.3,
14-Apr-2017 15:00,1.159,21.4,16.6,1019.2,-0.028,0.033,238,2.5,1.9,
14-Apr-2017 16:00,0.888,21.4,16.6,1018.7,-0.024,0.035,250,2.8,1.9,
14-Apr-2017 17:00,0.664,21.4,16.1,1018.1,-0.011,0.042,248,3,2.4,
14-Apr-2017 18:00,0.523,21.4,15.7,1018.3,0.001,0.049,247,3.6,1.9,
