Date_UTC_Time,Sea_Level,Water_Temperature,Air_Temperature,Barometric_Pressure,Residuals,Adjusted_Residuals,Wind_Direction,Wind_Gust,Wind_Speed,Port_Kembla
19-Feb-2018 02:00,1.49,23.2,23.7,1012.4,0.073,0.066,114,4.9,2.4,
19-Feb-2018 03:00,1.196,23.4,23.8,1012.3,0.066,0.057,135,4.8,3.9,
19-Feb-2018 04:00,0.867,23.2,21.7,1012.4,0.056,0.047,209,9.9,3.7,
19-Feb-2018 05:00,0.604,22.9,22.3,1012.3,0.07,0.061,205,8.2,4.3,
19-Feb-2018 06:00,0.435,23,22.4,1012.5,0.078,0.069,218,10.1,4.6,
19-Feb-2018 07:00,0.393,22.9,22.3,1012.8,0.081,0.073,194,8.1,3.2,
19-Feb-2018 08:00,0.488,22.6,20.7,1013.6,0.07,0.066,219,8.7,5.2,
19-Feb-2018 09:00,0.712,22.8,20.1,1014.1,0.069,0.073,235,6.8,3.3,
19-Feb-2018 10:00,0.987,22.8,20.7,1014.3,0.065,0.073,228,5.4,2.2,
19-Feb-2018 11:00,1.239,22.6,20.9,1014.6,0.056,0.067,231,6.4,4.3,
19-Feb-2018 12:00,1.431,22.7,22,1014.7,0.064,0.077,150,7.4,3.3,
19-Feb-2018 13:00,1.5,22.7,20.8,1014.9,0.069,0.084,130,15.4,11.1,
19-Feb-2018 14:00,1.425,22.5,21.5,1015.1,0.073,0.089,140,16.3,9.7,
19-Feb-2018 15:00,1.228,22.4,21.4,1015.5,0.075,0.094,152,14.8,5.8,
19-Feb-2018 16:00,0.989,22.3,20.9,1015.5,0.091,0.113,151,12.9,5.3,
19-Feb-2018 17:00,0.767,22.3,19.9,1015.7,0.102,0.125,153,11.7,5.4,
19-Feb-2018 18:00,0.612,22.3,20.7,1015.9,0.105,0.13,149,10.9,5.6,
19-Feb-2018 19:00,0.568,22.2,20.3,1016.7,0.106,0.133,158,10.3,5.4,
19-Feb-2018 20:00,0.656,22.2,20.4,1017.4,0.105,0.14,169,11.9,5.4,
19-Feb-2018 21:00,0.843,22.1,20.5,1018.3,0.086,0.129,178,11.1,4.6,
19-Feb-2018 22:00,1.108,22.1,20.8,1019.2,0.083,0.134,187,10.5,4.5,
19-Feb-2018 23:00,1.348,22.1,20.2,1019.8,0.064,0.124,150,11.2,5.6,
20-Feb-2018 00:00,1.525,22.1,21.6,1019.5,0.051,0.115,146,11.1,4.8,
20-Feb-2018 01:00,1.591,22.1,19.6,1019.8,0.042,0.105,167,11,4.5,
20-Feb-2018 02:00,1.528,22.1,21.7,1019.3,0.047,0.112,167,9.3,4.6,
20-Feb-2018 03:00,1.327,22.1,20.2,1019.3,0.051,0.111,186,10.6,4.6,
20-Feb-2018 04:00,1.034,22.1,21.2,1018.9,0.04,0.1,159,9.1,3.9,
20-Feb-2018 05:00,0.76,22.1,19.6,1018.8,0.052,0.108,138,10.9,2.6,
20-Feb-2018 06:00,0.542,22.1,19.2,1018.8,0.059,0.114,164,8.6,4.7,
20-Feb-2018 07:00,0.424,22.1,19.9,1018.6,0.061,0.115,171,7.7,2.9,
20-Feb-2018 08:00,0.433,22.1,18.8,1019,0.057,0.111,134,8.5,6.6,
20-Feb-2018 09:00,0.578,22.1,19.9,1019,0.055,0.111,162,8,3.6,
20-Feb-2018 10:00,0.808,22.1,20.1,1019.3,0.044,0.101,133,7.5,5.3,
20-Feb-2018 11:00,1.063,22.1,20,1019.5,0.029,0.09,147,8.9,3.3,
20-Feb-2018 12:00,1.28,22.1,18.7,1019.5,0.013,0.075,225,5.6,2.5,
20-Feb-2018 13:00,1.413,22.1,17.9,1019.5,-0.002,0.06,241,8.3,6.1,
20-Feb-2018 14:00,1.436,22.1,17.3,1019.2,-0.003,0.058,260,8.4,4,
20-Feb-2018 15:00,1.33,22,17.9,1019.1,0.003,0.062,247,5.9,4,
20-Feb-2018 16:00,1.122,22,18.1,1018.8,0.007,0.065,261,4.9,3,
20-Feb-2018 17:00,0.888,22,18.4,1018.3,0.018,0.072,241,4.4,3.2,
20-Feb-2018 18:00,0.689,22.1,18.6,1018.1,0.032,0.082,275,3.9,2.5,
20-Feb-2018 19:00,0.561,22.2,18.3,1018.2,0.037,0.084,241,2.5,1.3,
20-Feb-2018 20:00,0.529,22.3,18.2,1018.6,0.027,0.076,256,3.8,2.7,
20-Feb-2018 21:00,0.609,22.3,18.8,1018.8,0.005,0.058,264,4,3.2,
20-Feb-2018 22:00,0.798,22.3,19.1,1019.2,-0.006,0.049,239,4.1,2.6,
20-Feb-2018 23:00,1.028,22.3,19.7,1019.4,-0.018,0.041,251,3.9,1.9,
21-Feb-2018 00:00,1.225,22.3,20.3,1019.4,-0.041,0.02,145,3,0.8,
21-Feb-2018 01:00,1.36,22.3,20.2,1019.2,-0.054,0.007,131,3.8,2.1,
21-Feb-2018 02:00,1.395,22.3,20.8,1018.4,-0.055,0.003,136,3.9,2.5,
21-Feb-2018 03:00,1.296,22.4,21.2,1017.9,-0.059,-0.008,113,4.5,2.5,
21-Feb-2018 04:00,1.085,22.3,21.2,1017.1,-0.064,-0.019,86,5.5,2.9,
21-Feb-2018 05:00,0.842,22.3,21.3,1016.8,-0.051,-0.013,77,5.6,3.8,
21-Feb-2018 06:00,0.621,22.5,21.3,1016.3,-0.031,0.004,75,6.3,3.5,
21-Feb-2018 07:00,0.456,22.6,21.5,1016,-0.022,0.008,73,6.8,4.1,
21-Feb-2018 08:00,0.395,22.6,22,1016,-0.01,0.017,44,6.4,3.8,
21-Feb-2018 09:00,0.457,22.6,21.9,1016.3,-0.001,0.027,36,6.2,4,
21-Feb-2018 10:00,0.625,22.6,22,1016.5,-0.001,0.029,40,6.6,5.2,
21-Feb-2018 11:00,0.85,22.6,21.4,1017.4,-0.015,0.018,353,6.6,1.7,
21-Feb-2018 12:00,1.089,22.6,21.2,1017.6,-0.028,0.014,331,4.5,2.8,
21-Feb-2018 13:00,1.289,22.6,21.1,1017,-0.035,0.008,331,3.8,2.5,
21-Feb-2018 14:00,1.407,22.5,21.1,1016.5,-0.037,0,348,3.8,1.7,
21-Feb-2018 15:00,1.406,22.6,20.4,1016.4,-0.034,-0.002,277,3.4,1.7,
21-Feb-2018 16:00,1.28,22.5,20.2,1016,-0.033,-0.002,249,2.7,1.9,
21-Feb-2018 17:00,1.069,22.5,20.1,1015.7,-0.034,-0.007,242,3,1.7,
21-Feb-2018 18:00,0.847,22.5,20,1016,-0.025,-0.001,227,2.4,1.3,
21-Feb-2018 19:00,0.656,22.5,20.1,1016,-0.019,0.008,206,2.8,0.3,
21-Feb-2018 20:00,0.532,22.6,20,1016.3,-0.022,0.005,236,2.5,1.1,
21-Feb-2018 21:00,0.511,22.6,20.1,1016.6,-0.028,0.003,220,2.1,1.2,
21-Feb-2018 22:00,0.607,22.6,21,1016.8,-0.027,0.006,247,1.1,0.2,
21-Feb-2018 23:00,0.773,22.6,21.6,1017.3,-0.038,-0.003,337,1.5,0.6,
22-Feb-2018 00:00,0.968,22.6,21.8,1017.3,-0.052,-0.011,101,2.3,1.1,
22-Feb-2018 01:00,1.15,22.6,22.1,1016.9,-0.056,-0.016,92,3.2,1.6,
22-Feb-2018 02:00,1.275,22.6,22.4,1016.1,-0.05,-0.015,67,4.1,2.3,
22-Feb-2018 03:00,1.301,22.6,22.8,1015.7,-0.041,-0.013,72,4.6,2.7,
22-Feb-2018 04:00,1.206,22.6,22.9,1015.1,-0.038,-0.014,48,5.8,4,
22-Feb-2018 05:00,1.033,22.9,23.2,1014.5,-0.027,-0.009,38,7.5,5.7,
22-Feb-2018 06:00,0.82,23,23.1,1014.5,-0.021,-0.009,43,9.2,6.3,
22-Feb-2018 07:00,0.629,23.1,23.1,1014.3,-0.013,-0.001,47,10,6.8,
22-Feb-2018 08:00,0.489,23,23,1014.8,-0.016,-0.005,47,10.5,6.8,
22-Feb-2018 09:00,0.436,22.9,22.9,1015.3,-0.028,-0.013,41,8.5,4.9,
22-Feb-2018 10:00,0.501,22.9,22.9,1016,-0.035,-0.013,40,7.4,4.4,
22-Feb-2018 11:00,0.665,22.8,22.4,1016.2,-0.04,-0.012,8,5.6,3.2,
22-Feb-2018 12:00,0.886,22.8,22.2,1016,-0.047,-0.018,359,3.4,2,
22-Feb-2018 13:00,1.122,22.8,22.2,1016,-0.046,-0.019,350,3.7,2,
22-Feb-2018 14:00,1.31,22.7,21.8,1015.5,-0.05,-0.023,350,4.1,2,
22-Feb-2018 15:00,1.414,22.7,21.7,1015.3,-0.05,-0.028,341,3.5,2.2,
22-Feb-2018 16:00,1.391,22.7,21.7,1015.1,-0.059,-0.039,337,3.7,2.1,
22-Feb-2018 17:00,1.259,22.7,21.9,1014.7,-0.065,-0.047,336,4.3,2.3,
22-Feb-2018 18:00,1.057,22.7,21.7,1014.7,-0.067,-0.053,333,4.2,2.5,
22-Feb-2018 19:00,0.836,22.6,21.8,1015,-0.065,-0.05,342,3.9,2.4,
22-Feb-2018 20:00,0.641,22.6,21.8,1015.3,-0.066,-0.048,329,4.1,2.7,
22-Feb-2018 21:00,0.515,22.5,22.3,1016,-0.066,-0.045,353,3.2,1.5,
22-Feb-2018 22:00,0.494,22.6,23.1,1015.9,-0.058,-0.031,11,6.7,5.1,
22-Feb-2018 23:00,0.567,22.6,23.4,1015.9,-0.057,-0.031,35,6.7,4.8,
23-Feb-2018 00:00,0.705,22.8,23.6,1015.4,-0.066,-0.04,41,7.7,5.8,
23-Feb-2018 01:00,0.883,23,23.7,1014.9,-0.068,-0.047,44,9.7,6.5,
23-Feb-2018 02:00,1.051,23,23.7,1014.1,-0.066,-0.051,46,11,7.6,
23-Feb-2018 03:00,1.163,23.1,23.7,1013.7,-0.065,-0.057,44,11.3,7.9,
23-Feb-2018 04:00,1.183,23.1,23.7,1013.2,-0.066,-0.063,40,11.4,8.2,
23-Feb-2018 05:00,1.108,23.2,23.7,1012.5,-0.064,-0.066,39,10.9,8.2,
23-Feb-2018 06:00,0.967,23.4,23.6,1012,-0.054,-0.062,44,11.1,7.8,
23-Feb-2018 07:00,0.791,23.4,23.5,1011.9,-0.047,-0.059,38,11.1,7.9,
23-Feb-2018 08:00,0.627,23.4,23.5,1012,-0.038,-0.051,35,10.6,7.6,
23-Feb-2018 09:00,0.51,23.3,23.6,1012.4,-0.038,-0.05,34,10.9,7.5,
23-Feb-2018 10:00,0.469,23.3,23.5,1012.7,-0.046,-0.055,32,9.3,5.8,
23-Feb-2018 11:00,0.544,23.3,23.4,1012.7,-0.041,-0.046,22,6.1,4.3,
23-Feb-2018 12:00,0.7,23.3,23.3,1012.2,-0.046,-0.052,25,6,4.3,
23-Feb-2018 13:00,0.919,23.2,23.3,1012,-0.047,-0.057,10,6.5,2.9,
23-Feb-2018 14:00,1.148,23.2,23,1011.5,-0.046,-0.059,28,4.8,3.4,
23-Feb-2018 15:00,1.334,23.2,22.9,1010.6,-0.052,-0.07,11,5.3,3.9,
23-Feb-2018 16:00,1.438,23.2,22.8,1009.8,-0.055,-0.082,35,7.4,4.6,
23-Feb-2018 17:00,1.43,23.2,22.8,1009.2,-0.056,-0.091,28,6.7,4.9,
23-Feb-2018 18:00,1.319,23.2,22.8,1008.9,-0.052,-0.092,41,6.7,3.2,
23-Feb-2018 19:00,1.13,23.2,22.2,1008.6,-0.046,-0.089,34,7,5.1,
23-Feb-2018 20:00,0.909,23.1,22.3,1008.6,-0.04,-0.086,30,7.9,5.2,
23-Feb-2018 21:00,0.698,23.1,22.5,1009.2,-0.041,-0.086,37,7.1,5.6,
23-Feb-2018 22:00,0.554,23.1,22.9,1008.9,-0.034,-0.075,37,6.9,4.9,
23-Feb-2018 23:00,0.5,23.1,23.1,1008.5,-0.029,-0.072,36,8,6.1,
24-Feb-2018 00:00,0.542,23.2,23.4,1007.9,-0.026,-0.074,35,7.8,5.9,
24-Feb-2018 01:00,0.669,23.3,23.7,1006.6,-0.02,-0.074,38,8.4,5.8,
24-Feb-2018 02:00,0.838,23.3,23.9,1005.6,-0.017,-0.083,40,9.7,7.1,
24-Feb-2018 03:00,1.007,23.5,24.2,1004.8,-0.016,-0.093,40,11.5,8.5,
24-Feb-2018 04:00,1.137,23.6,24.3,1004.1,-0.012,-0.096,37,12.4,8.4,
24-Feb-2018 05:00,1.192,23.6,24.8,1003.5,-0.004,-0.096,40,14,9.3,
24-Feb-2018 06:00,1.149,23.7,24.8,1003.6,-0.003,-0.1,41,13.8,6.5,
24-Feb-2018 07:00,1.046,23.7,24.7,1002.7,0.013,-0.084,33,10.8,7.5,
24-Feb-2018 08:00,0.886,23.6,25.1,1002.6,0.017,-0.087,35,10.3,7.7,
24-Feb-2018 09:00,0.729,23.8,23.6,1002.6,0.025,-0.081,37,10.8,7.8,
24-Feb-2018 10:00,0.606,23.8,23.4,1003.3,0.026,-0.079,357,9.7,2,
24-Feb-2018 11:00,0.567,23.7,23.6,1003.6,0.03,-0.069,33,4.6,2.3,
24-Feb-2018 12:00,0.625,23.6,23.4,1003.2,0.031,-0.065,20,2.5,0.2,
24-Feb-2018 13:00,0.785,23.5,23.2,1003,0.038,-0.062,0,1.6,0,
24-Feb-2018 14:00,0.993,23.4,24.7,1003.5,0.026,-0.075,159,5.8,1.8,
24-Feb-2018 15:00,1.227,23.4,23.7,1003.3,0.02,-0.077,150,2,0.7,
24-Feb-2018 16:00,1.445,23,24.8,1002.6,0.028,-0.072,196,5.2,2.1,
24-Feb-2018 17:00,1.566,23,22.9,1002.7,0.023,-0.083,179,8.3,3.4,
24-Feb-2018 18:00,1.579,22.9,22.3,1003.1,0.024,-0.08,199,8.3,3.6,
24-Feb-2018 19:00,1.482,22.4,21.8,1003.9,0.033,-0.066,192,9.3,4.7,
24-Feb-2018 20:00,1.29,22.4,21.2,1005,0.04,-0.052,195,9.5,3.2,
24-Feb-2018 21:00,1.028,22.6,19.7,1007,0.028,-0.052,218,10.7,6.1,
24-Feb-2018 22:00,0.792,22.6,19.3,1007.3,0.038,-0.024,190,9.4,4.6,
24-Feb-2018 23:00,0.601,22.4,18,1008,0.037,-0.021,214,10.1,5.5,
25-Feb-2018 00:00,0.509,22.4,17.9,1008.5,0.043,-0.009,217,8.8,5.5,
25-Feb-2018 01:00,0.517,22.3,18.2,1008.5,0.042,-0.004,213,9.6,5.1,
25-Feb-2018 02:00,0.632,22.3,17.8,1008.2,0.05,0.003,214,8.2,4,
25-Feb-2018 03:00,0.8,22.3,17.6,1008.7,0.045,-0.005,206,10.1,4.7,
25-Feb-2018 04:00,0.982,21.8,17.4,1008.8,0.034,-0.01,213,9.6,4.8,
25-Feb-2018 05:00,1.147,21.7,17.3,1008,0.039,-0.006,216,8.8,5.3,
25-Feb-2018 06:00,1.239,21.9,17.3,1008.3,0.045,-0.007,216,9.2,4.8,
25-Feb-2018 07:00,1.229,21.7,17.1,1008.5,0.046,-0.003,223,9.3,4.3,
25-Feb-2018 08:00,1.127,21.8,17,1009.1,0.047,0,234,7,4.5,
25-Feb-2018 09:00,0.974,21.8,16.9,1009.7,0.058,0.018,221,6.8,3.8,
25-Feb-2018 10:00,0.801,21.8,18,1010.5,0.068,0.034,208,6.7,1.2,
25-Feb-2018 11:00,0.655,21.8,19.4,1010.9,0.07,0.043,121,13.2,8.5,
25-Feb-2018 12:00,0.586,21.8,19.3,1011,0.067,0.044,134,12.6,7.4,
25-Feb-2018 13:00,0.633,21.7,20.3,1010.8,0.071,0.048,136,12.6,7.6,
25-Feb-2018 14:00,0.778,21.5,18.8,1011.2,0.063,0.04,138,12.9,5.9,
25-Feb-2018 15:00,1.015,21.5,19,1010.8,0.064,0.043,157,10.3,4,
25-Feb-2018 16:00,1.285,21.5,20.3,1010.7,0.064,0.039,132,11.4,8.1,
25-Feb-2018 17:00,1.52,21.5,20.4,1010.3,0.058,0.032,139,10.6,7.7,
25-Feb-2018 18:00,1.674,21.5,18.8,1010.9,0.056,0.027,126,14.5,8.3,
25-Feb-2018 19:00,1.708,21.4,19.1,1011.2,0.058,0.036,142,11.9,5.4,
25-Feb-2018 20:00,1.606,21.3,19.1,1011.8,0.062,0.041,153,12,5.3,
25-Feb-2018 21:00,1.378,21.3,17.7,1012.7,0.054,0.041,146,11.7,4,
25-Feb-2018 22:00,1.092,21.3,20,1013,0.056,0.051,168,9.8,4.5,
25-Feb-2018 23:00,0.796,21.3,16.8,1014.4,0.053,0.053,192,12.7,4.3,
26-Feb-2018 00:00,0.556,21.2,19.2,1014.3,0.05,0.062,143,11.3,6.8,
26-Feb-2018 01:00,0.418,21.3,20.2,1014.1,0.047,0.057,173,10.7,3.9,
26-Feb-2018 02:00,0.411,21.3,20.9,1014.2,0.048,0.056,148,8,3.7,
26-Feb-2018 03:00,0.509,21.5,18.6,1014.3,0.033,0.042,197,10.8,5.2,
26-Feb-2018 04:00,0.694,21.5,16.4,1014.8,0.015,0.026,225,12.3,6.8,
26-Feb-2018 05:00,0.935,21.5,19.9,1015,0.023,0.039,195,9.1,3.6,
26-Feb-2018 06:00,1.146,21.5,20,1014.6,0.03,0.047,177,8,3.6,
26-Feb-2018 07:00,1.264,21.5,20,1015,0.026,0.039,190,9.4,2.5,
26-Feb-2018 08:00,1.27,21.4,20.7,1015.5,0.022,0.04,199,8.3,3,
26-Feb-2018 09:00,1.164,21.4,20.4,1016.2,0.021,0.044,184,7,3.1,
26-Feb-2018 10:00,0.976,21.4,20.3,1016.9,0.021,0.051,172,8.1,3.1,
26-Feb-2018 11:00,0.768,21.6,20.1,1017.2,0.029,0.066,173,8,3.2,
26-Feb-2018 12:00,0.585,21.4,20.1,1017.3,0.028,0.067,180,7.1,3.4,
26-Feb-2018 13:00,0.5,21.4,18.6,1017.2,0.032,0.072,239,7.2,3.9,
26-Feb-2018 14:00,0.53,21.4,18.4,1017,0.026,0.065,232,5,3.3,
26-Feb-2018 15:00,0.7,21.4,18.1,1016.6,0.03,0.067,235,4.8,3.2,
26-Feb-2018 16:00,0.96,21.3,18.3,1016.3,0.023,0.055,244,4.9,3.4,
26-Feb-2018 17:00,1.259,21.3,17.9,1016.4,0.012,0.042,246,6,3.7,
26-Feb-2018 18:00,1.529,21.3,17.8,1016.5,0.003,0.034,254,6.5,3.4,
26-Feb-2018 19:00,1.713,21.4,17.7,1017,0.002,0.035,234,5.2,2.2,
26-Feb-2018 20:00,1.743,21.4,17.2,1017.6,-0.008,0.03,222,2.6,1.5,
26-Feb-2018 21:00,1.613,21.3,18.4,1017.9,-0.02,0.024,257,3.7,2.5,
26-Feb-2018 22:00,1.358,21.2,19.4,1018.2,-0.019,0.027,229,4.9,3.1,
26-Feb-2018 23:00,1.019,21.2,20.5,1018.5,-0.022,0.028,191,6.1,2.2,
27-Feb-2018 00:00,0.665,21.4,20.9,1018.4,-0.034,0.018,145,5.5,3.2,
27-Feb-2018 01:00,0.37,21.4,21.2,1018.2,-0.052,-0.001,193,5.8,3.4,
27-Feb-2018 02:00,0.212,21.5,21.1,1017.5,-0.055,-0.007,141,6.1,3.4,
27-Feb-2018 03:00,0.202,21.5,21.2,1017.1,-0.058,-0.016,139,6.2,3.9,
27-Feb-2018 04:00,0.348,21.6,21.3,1016.5,-0.053,-0.015,124,6,3.4,
27-Feb-2018 05:00,0.599,21.6,21.3,1016.1,-0.047,-0.015,118,4.7,3.4,
27-Feb-2018 06:00,0.878,21.6,21.3,1016,-0.047,-0.019,118,4.9,3.1,
27-Feb-2018 07:00,1.125,21.7,21.4,1015.8,-0.044,-0.017,102,4.4,2.4,
27-Feb-2018 08:00,1.277,21.7,21.4,1015.6,-0.038,-0.013,95,4,2,
27-Feb-2018 09:00,1.293,21.9,21.2,1016.2,-0.031,-0.007,75,3.8,2.1,
27-Feb-2018 10:00,1.161,21.9,21.2,1016.5,-0.034,-0.005,55,3.9,2.6,
27-Feb-2018 11:00,0.935,21.9,21.1,1017,-0.034,-0.001,60,3.9,1.9,
27-Feb-2018 12:00,0.68,21.9,19.3,1016.8,-0.033,0.004,267,2.9,1.9,
27-Feb-2018 13:00,0.475,21.8,18.5,1016.3,-0.025,0.009,266,2.3,1.6,
27-Feb-2018 14:00,0.374,21.8,18.1,1015.7,-0.025,0.005,256,2.3,1.7,
27-Feb-2018 15:00,0.429,21.7,18.2,1014.8,-0.011,0.012,265,2.1,1.6,
27-Feb-2018 16:00,0.628,21.6,19.1,1013.8,-0.004,0.01,342,4.6,3.3,
27-Feb-2018 17:00,0.937,21.5,19.7,1013.2,-0.002,0.003,334,6.1,4.6,
27-Feb-2018 18:00,1.285,21.5,19.5,1012.9,-0.004,-0.005,341,6.3,4,
27-Feb-2018 19:00,1.603,21.5,18.8,1012.4,0.003,-0.001,358,5.6,3.1,
27-Feb-2018 20:00,1.796,21.5,19,1012.6,-0.004,-0.012,336,5.5,3.9,
27-Feb-2018 21:00,1.824,21.6,19.6,1012.8,-0.011,-0.017,3,5.7,3.8,
27-Feb-2018 22:00,1.686,21.4,20.5,1012.6,-0.001,-0.006,9,6.8,3.4,
27-Feb-2018 23:00,1.389,21.5,21.6,1012.2,0.001,-0.005,355,7.8,4.4,
28-Feb-2018 00:00,0.995,21.6,21.8,1011.1,-0.011,-0.022,38,6.7,4.2,
28-Feb-2018 01:00,0.613,21.7,21.9,1009.8,-0.013,-0.036,50,8.4,6.5,
28-Feb-2018 02:00,0.333,21.9,21.7,1008.8,0.003,-0.032,47,9.7,6.6,
28-Feb-2018 03:00,0.181,22.1,22.1,1007.8,0.006,-0.04,33,9.5,6.2,
28-Feb-2018 04:00,0.201,21.9,22.4,1007.4,0.008,-0.047,23,8,4.9,
28-Feb-2018 05:00,0.394,22.2,22.6,1006.7,0.019,-0.04,26,6.8,4.1,
28-Feb-2018 06:00,0.696,22.2,22.7,1005.5,0.028,-0.038,36,6.1,3.3,
28-Feb-2018 07:00,1.012,22.1,23.1,1005.2,0.025,-0.053,43,4.7,3.4,
28-Feb-2018 08:00,1.288,21.7,23.8,1004.9,0.034,-0.047,337,4.7,1.2,
28-Feb-2018 09:00,1.434,21.7,23.2,1005.2,0.032,-0.05,356,4.5,2.3,
28-Feb-2018 10:00,1.414,21.7,23.4,1005.5,0.025,-0.054,30,3.3,1.5,
28-Feb-2018 11:00,1.244,21.8,23.6,1005.3,0.022,-0.055,18,5.2,4,
28-Feb-2018 12:00,0.971,21.9,23.2,1005.2,0.018,-0.062,219,5.1,1,
28-Feb-2018 13:00,0.684,22,24.3,1005.3,0.022,-0.058,253,3.6,2.2,
28-Feb-2018 14:00,0.464,22,25,1005.3,0.03,-0.049,227,3.9,2.8,
28-Feb-2018 15:00,0.354,22,22.8,1006.4,0.022,-0.057,204,12.2,6.3,
28-Feb-2018 16:00,0.406,21.9,21.8,1007.6,0.013,-0.054,225,13.2,6.8,
28-Feb-2018 17:00,0.632,21.6,21.4,1008.3,0.013,-0.042,227,11.3,4.8,
28-Feb-2018 18:00,0.975,21.6,21.3,1008.9,0.012,-0.036,213,8,3.5,
28-Feb-2018 19:00,1.351,21.4,21,1009.5,0.009,-0.033,229,5.9,2.1,
28-Feb-2018 20:00,1.672,21.5,20.7,1009.9,0.005,-0.032,233,4.3,1.8,
28-Feb-2018 21:00,1.866,21.5,20.6,1010.5,0.003,-0.03,230,3.1,2.2,
28-Feb-2018 22:00,1.875,21.6,20.9,1011.1,0.001,-0.026,230,3,1.7,
28-Feb-2018 23:00,1.696,21.6,21.9,1011.5,0.008,-0.013,136,5.1,3.1,
01-Mar-2018 00:00,1.352,21.5,22.3,1011.9,0.005,-0.012,140,5.6,3,
01-Mar-2018 01:00,0.932,21.5,22.8,1012,-0.001,-0.014,147,5.8,3.2,
01-Mar-2018 02:00,0.537,21.6,22.3,1012,-0.002,-0.014,148,7.7,3.9,
01-Mar-2018 03:00,0.243,21.6,22.5,1011.8,-0.008,-0.02,158,7.5,3.7,
01-Mar-2018 04:00,0.11,21.6,23.4,1011.6,-0.011,-0.026,149,7.6,3.1,
01-Mar-2018 05:00,0.167,21.5,23.1,1011.7,-0.013,-0.029,176,8.1,3.7,
01-Mar-2018 06:00,0.412,21.4,22.9,1011.5,0,-0.016,155,7.5,2.8,
01-Mar-2018 07:00,0.733,21.4,22.8,1012.1,-0.009,-0.026,161,5.9,3.2,
01-Mar-2018 08:00,1.072,21.3,22.1,1012.5,-0.011,-0.022,178,6.4,3.4,
01-Mar-2018 09:00,1.341,21.3,21.7,1013.1,-0.009,-0.015,189,6.5,3.2,
01-Mar-2018 10:00,1.465,21.3,21.6,1013.8,-0.012,-0.013,205,6.8,3.1,
01-Mar-2018 11:00,1.407,21.3,21.2,1014.4,-0.019,-0.013,222,6.2,3.1,
01-Mar-2018 12:00,1.197,21.3,21.1,1014.3,-0.02,-0.008,243,5,3.7,
01-Mar-2018 13:00,0.894,21.3,20.2,1014.3,-0.018,-0.007,168,6.9,0.4,
01-Mar-2018 14:00,0.589,21.3,20.7,1014.1,-0.013,-0.003,222,6.7,4.1,
01-Mar-2018 15:00,0.371,21.5,20.5,1013.9,-0.005,0.003,235,6.9,3.8,
01-Mar-2018 16:00,0.29,21.6,20.4,1013.7,0,0.006,225,6.5,3.2,
01-Mar-2018 17:00,0.388,21.6,20.2,1013.3,0.011,0.015,224,6.9,3.9,
01-Mar-2018 18:00,0.647,21.6,19.9,1013.1,0.011,0.011,228,6.3,3.7,
01-Mar-2018 19:00,1.021,21.4,19.9,1013.2,0.016,0.015,233,6.7,3.8,
01-Mar-2018 20:00,1.415,21.4,19.9,1013.4,0.022,0.021,219,6.4,3.9,
01-Mar-2018 21:00,1.726,21.4,20.1,1013.8,0.016,0.018,217,5.7,2.5,
01-Mar-2018 22:00,1.897,21.4,20.7,1014.1,0.017,0.023,196,4.8,2.3,
01-Mar-2018 23:00,1.869,21.5,20.6,1014.6,0.016,0.025,178,5.2,2.9,
02-Mar-2018 00:00,1.642,21.4,20.9,1014.6,0.016,0.029,201,6.1,2.1,
02-Mar-2018 01:00,1.278,21.4,22.1,1013.7,0.021,0.033,178,6.6,3.1,
02-Mar-2018 02:00,0.863,21.5,22.3,1013.4,0.028,0.032,143,6.3,3.7,
02-Mar-2018 03:00,0.485,21.5,21.8,1012.9,0.027,0.028,137,6.8,4.5,
02-Mar-2018 04:00,0.234,21.6,22.6,1012.4,0.032,0.029,144,6.5,4,
02-Mar-2018 05:00,0.157,21.6,22,1011.9,0.038,0.029,139,6.8,4.3,
02-Mar-2018 06:00,0.279,21.6,22,1011.9,0.047,0.034,140,6.6,3.5,
02-Mar-2018 07:00,0.56,21.6,21.7,1011.7,0.055,0.041,139,6.3,3.5,
02-Mar-2018 08:00,0.916,21.6,21.2,1011.9,0.06,0.045,132,5.6,4.1,
02-Mar-2018 09:00,1.258,21.4,21.3,1012.3,0.065,0.052,119,4.9,3.1,
02-Mar-2018 10:00,1.517,21.4,21.3,1012.3,0.08,0.071,111,4.2,1.9,
02-Mar-2018 11:00,1.602,21.5,21.3,1012.7,0.077,0.068,106,2.5,0.8,
02-Mar-2018 12:00,1.513,21.5,21.3,1012.3,0.083,0.077,77,1.2,0.5,
02-Mar-2018 13:00,1.265,21.5,20.9,1012.4,0.085,0.075,256,3.8,2.7,
02-Mar-2018 14:00,0.944,21.5,20.8,1011.9,0.087,0.078,259,3.7,1.8,
02-Mar-2018 15:00,0.647,21.5,20.8,1011.2,0.096,0.082,245,3.4,1.8,
02-Mar-2018 16:00,0.447,21.5,20.9,1010.6,0.103,0.082,217,2.4,1.1,
02-Mar-2018 17:00,0.386,21.5,20.6,1010,0.102,0.075,228,1.9,0.9,
02-Mar-2018 18:00,0.494,21.6,20.4,1010,0.092,0.06,272,1.3,0.5,
02-Mar-2018 19:00,0.777,21.6,20.6,1010,0.093,0.061,11,1.8,1.4,
02-Mar-2018 20:00,1.137,21.6,20.6,1010.4,0.081,0.049,17,1.9,1.4,
